source_utility,document_type,cliente_nombre,no_servicio,cuenta,rmu,rpu,limite_pago,corte_a_partir,periodo_inicio,periodo_fin,tarifa,medidor,multiplicador,no_hilos,lectura_actual_kwh,lectura_anterior_kwh,kwh_total,importe_total,cargo_fijo,subtotal_energia,subtotal,iva,fac_del_periodo,total_linea,tiene_consumo_historico,historico_count,file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,parse_status,parse_error,text_len,pdfplumber_text_len,used_ocr,text_source,text_source_reason,extracted_pages,parsed_at
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-04-08,2025-04-09,2025-02-24,2025-03-26,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,367.48,30282.60,31169.30,4987.09,,36156.66,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (1).pdf,439200702052 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5295,5295,False,pdfplumber,ok,2,2026-03-03T20:21:17
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710140,44648200717,,2026-01-09,2026-01-10,2025-11-25,2025-12-24,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,355.23,28036.84,29423.28,4707.72,,34131.87,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (10).pdf,439200702052 (10).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5290,5290,False,pdfplumber,ok,2,2026-03-03T20:21:17
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-05-09,2025-05-10,2025-03-26,2025-04-25,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,367.49,31240.17,32110.85,5137.74,,37249.25,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (2).pdf,439200702052 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5323,5323,False,pdfplumber,ok,2,2026-03-03T20:21:18
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-06-09,2025-06-10,2025-04-25,2025-05-26,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,379.73,35384.19,36369.77,5819.16,,42189.18,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (3).pdf,439200702052 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5310,5310,False,pdfplumber,ok,2,2026-03-03T20:21:18
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-07-07,2025-07-08,2025-05-26,2025-06-25,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,367.48,35066.44,36106.46,5777.03,,41883.67,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (4).pdf,439200702052 (4).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5321,5321,False,pdfplumber,ok,2,2026-03-03T20:21:18
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-08-09,2025-08-10,2025-06-25,2025-07-25,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,367.48,32186.31,33204.86,5312.78,,38518.31,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (5).pdf,439200702052 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5249,5249,False,pdfplumber,ok,2,2026-03-03T20:21:19
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-09-07,2025-09-08,2025-07-25,2025-08-26,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,391.98,34521.45,35611.70,5697.87,,41309.88,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (6).pdf,439200702052 (6).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5236,5236,False,pdfplumber,ok,2,2026-03-03T20:21:19
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710140,44648200717,,2025-10-10,2025-10-11,2025-08-26,2025-09-25,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,367.48,33607.77,34966.65,5594.66,,40562.19,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (7).pdf,439200702052 (7).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5310,5310,False,pdfplumber,ok,2,2026-03-03T20:21:19
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710140,44648200717,,2025-11-09,2025-11-10,2025-09-25,2025-10-27,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,391.98,34165.63,35812.74,5730.04,,41542.97,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (8).pdf,439200702052 (8).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5319,5319,False,pdfplumber,ok,2,2026-03-03T20:21:20
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710140,44648200717,,2025-12-08,2025-12-09,2025-10-27,2025-11-25,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,355.23,29680.13,31095.60,4975.30,,36071.87,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052 (9).pdf,439200702052 (9).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5269,5269,False,pdfplumber,ok,2,2026-03-03T20:21:20
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710085,44648200717,,2025-03-09,2025-03-10,2025-01-24,2025-02-24,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,379.73,31120.37,31969.45,5115.11,,37085.27,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/439200702052.pdf,439200702052.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5240,5240,False,pdfplumber,ok,2,2026-03-03T20:21:21
CFE,cfe_bill,SUSHI FACTORY SA DE CV,439200702052,77DX14M017710140,44648200717,,2026-02-08,2026-02-09,2025-12-24,2026-01-26,GDMTO,GB940MMULTIPLICADOR,1,3,,,,,368.55,28992.54,30397.54,4863.61,,35262.02,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sushi Factory/SUSHI FACTORY.pdf,SUSHI FACTORY.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sushi Factory,,,ok,,5286,5286,False,pdfplumber,ok,2,2026-03-03T20:21:21
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710030,44648210711,,2025-12-08,2025-12-09,2025-10-27,2025-11-25,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,355.23,38360.01,39213.12,6274.10,,45487.76,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (1).pdf,439210700864 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5340,5340,False,pdfplumber,ok,2,2026-03-03T20:21:21
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-03-09,2025-03-10,2025-01-24,2025-02-24,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,379.73,38814.47,39738.21,6358.11,,46096.38,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (10).pdf,439210700864 (10).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5259,5259,False,pdfplumber,ok,2,2026-03-03T20:21:22
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710030,44648210711,,2025-11-09,2025-11-10,2025-09-25,2025-10-27,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,391.98,45044.86,46067.51,7370.80,,53438.54,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (2).pdf,439210700864 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5362,5362,False,pdfplumber,ok,2,2026-03-03T20:21:22
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710030,44648210711,,2025-10-10,2025-10-11,2025-08-26,2025-09-25,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,367.48,42563.82,43527.18,6964.35,,50492.23,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (3).pdf,439210700864 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5344,5344,False,pdfplumber,ok,2,2026-03-03T20:21:22
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-09-07,2025-09-08,2025-07-25,2025-08-26,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,391.98,43274.41,44317.02,7090.72,,51408.70,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (4).pdf,439210700864 (4).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,3784,3784,False,pdfplumber,ok,2,2026-03-03T20:21:22
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-08-09,2025-08-10,2025-06-25,2025-07-25,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,367.48,40007.67,40935.55,6549.69,,47485.96,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (5).pdf,439210700864 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5337,5337,False,pdfplumber,ok,2,2026-03-03T20:21:23
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-07-07,2025-07-08,2025-05-26,2025-06-25,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,367.48,41263.74,42251.53,6760.24,,49012.72,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (6).pdf,439210700864 (6).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5299,5299,False,pdfplumber,ok,2,2026-03-03T20:21:23
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-06-09,2025-06-10,2025-04-25,2025-05-26,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,379.73,40537.01,41526.41,6644.23,,48170.95,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (7).pdf,439210700864 (7).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5318,5318,False,pdfplumber,ok,2,2026-03-03T20:21:24
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-05-09,2025-05-10,2025-03-26,2025-04-25,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,367.49,37583.51,38516.47,6162.64,,44679.31,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (8).pdf,439210700864 (8).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5348,5348,False,pdfplumber,ok,2,2026-03-03T20:21:24
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710005,44648210711,,2025-04-08,2025-04-09,2025-02-24,2025-03-26,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,367.48,37569.69,38502.43,6160.39,,44663.20,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864 (9).pdf,439210700864 (9).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5328,5328,False,pdfplumber,ok,2,2026-03-03T20:21:24
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710030,44648210711,,2026-01-09,2026-01-10,2025-11-25,2025-12-24,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,355.23,35816.54,36673.84,5867.81,,42542.41,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/439210700864.pdf,439210700864.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5326,5326,False,pdfplumber,ok,2,2026-03-03T20:21:25
CFE,cfe_bill,GH DINING HOSPITALITY SA DE CV,439210700864,77DX14M017710030,44648210711,,2026-02-08,2026-02-09,2025-12-24,2026-01-26,GDMTO,PU828BMULTIPLICADOR,1,3,,,,,368.55,36934.55,37782.82,6045.25,,43828.48,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Sylvestre/SYLVESTRE.pdf,SYLVESTRE.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Sylvestre,,,ok,,5312,5312,False,pdfplumber,ok,2,2026-03-03T20:21:25
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-04-08,2025-04-09,2025-02-24,2025-03-26,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,367.48,13641.65,13932.07,2229.13,,16161.75,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (1).pdf,439241001964 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,4983,4983,False,pdfplumber,ok,2,2026-03-03T20:21:25
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710070,44648241017,,2026-01-09,2026-01-10,2025-11-25,2025-12-24,GDMTO,1EEB90MULTIPLICADOR,1,3,,,,,355.23,15362.05,15630.84,2500.93,,18131.87,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (10).pdf,439241001964 (10).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5226,5226,False,pdfplumber,ok,2,2026-03-03T20:21:26
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-05-09,2025-05-10,2025-03-26,2025-04-25,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,367.49,13620.60,13911.16,2225.79,,16137.70,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (2).pdf,439241001964 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5042,5042,False,pdfplumber,ok,2,2026-03-03T20:21:26
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-06-09,2025-06-10,2025-04-25,2025-05-26,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,379.73,14205.53,14505.03,2320.80,,16826.53,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (3).pdf,439241001964 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5078,5078,False,pdfplumber,ok,2,2026-03-03T20:21:26
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-07-07,2025-07-08,2025-05-26,2025-06-25,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,367.48,15611.55,15891.14,2542.58,,18434.25,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (4).pdf,439241001964 (4).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5135,5135,False,pdfplumber,ok,2,2026-03-03T20:21:27
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-08-09,2025-08-10,2025-06-25,2025-07-25,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,367.48,18898.68,19160.19,3065.63,,22226.07,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (5).pdf,439241001964 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5135,5135,False,pdfplumber,ok,2,2026-03-03T20:21:27
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-09-07,2025-09-08,2025-07-25,2025-08-26,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,391.98,19552.72,19835.01,3173.60,,23008.68,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (6).pdf,439241001964 (6).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,3609,3609,False,pdfplumber,ok,2,2026-03-03T20:21:27
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710070,44648241017,,2025-10-10,2025-10-11,2025-08-26,2025-09-25,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,367.48,18421.73,18685.87,2989.74,,21676.29,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (7).pdf,439241001964 (7).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5239,5239,False,pdfplumber,ok,2,2026-03-03T20:21:27
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710070,44648241017,,2025-11-09,2025-11-10,2025-09-25,2025-10-27,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,391.98,19441.17,19724.06,3155.85,,22880.20,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (8).pdf,439241001964 (8).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5260,5260,False,pdfplumber,ok,2,2026-03-03T20:21:28
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710070,44648241017,,2025-12-08,2025-12-09,2025-10-27,2025-11-25,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,355.23,16262.81,16526.64,2644.26,,19171.10,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964 (9).pdf,439241001964 (9).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5237,5237,False,pdfplumber,ok,2,2026-03-03T20:21:28
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710026,44648241017,,2025-03-09,2025-03-10,2025-01-24,2025-02-24,GDMTO,EL159BMULTIPLICADOR,1,3,,,,,379.73,15211.74,15505.71,2480.91,,17987.55,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/439241001964.pdf,439241001964.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,4926,4926,False,pdfplumber,ok,2,2026-03-03T20:21:28
CFE,cfe_bill,TIFFANY & CO MEXICO,439241001964,77DX14M017710070,44648241017,,2026-02-08,2026-02-09,2025-12-24,2026-01-26,GDMTO,1EEB90MULTIPLICADOR,1,3,,,,,368.55,17015.54,17288.48,2766.16,,20055.51,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Tiffany/TIFFANY & CO.pdf,TIFFANY & CO.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Tiffany,,,ok,,5217,5217,False,pdfplumber,ok,2,2026-03-03T20:21:29
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-04-08,2025-04-09,2025-02-24,2025-03-26,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,367.48,1630.21,1986.71,317.87,,2304.99,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (1).pdf,439201000833 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5187,5187,False,pdfplumber,ok,2,2026-03-03T20:21:29
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710325,44648201006,,2026-01-09,2026-01-10,2025-11-25,2025-12-24,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,355.23,1497.08,1842.12,294.74,,2137.15,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (10).pdf,439201000833 (10).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5197,5197,False,pdfplumber,ok,2,2026-03-03T20:21:30
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-05-09,2025-05-10,2025-03-26,2025-04-25,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,367.49,1676.59,2032.84,325.25,,2359.08,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (2).pdf,439201000833 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5229,5229,False,pdfplumber,ok,2,2026-03-03T20:21:30
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-06-09,2025-06-10,2025-04-25,2025-05-26,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,379.73,1916.50,2283.61,365.38,,2649.07,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (3).pdf,439201000833 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5229,5229,False,pdfplumber,ok,2,2026-03-03T20:21:30
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-07-07,2025-07-08,2025-05-26,2025-06-25,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,367.48,1948.76,2303.50,368.56,,2672.13,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (4).pdf,439201000833 (4).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5223,5223,False,pdfplumber,ok,2,2026-03-03T20:21:30
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-08-09,2025-08-10,2025-06-25,2025-07-25,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,367.48,1111.00,1470.35,235.26,,1705.74,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (5).pdf,439201000833 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5184,5184,False,pdfplumber,ok,2,2026-03-03T20:21:31
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710260,44648201006,,2025-09-07,2025-09-08,2025-07-25,2025-08-26,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,391.98,1877.11,2256.61,361.06,,2618.41,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (6).pdf,439201000833 (6).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,3668,3668,False,pdfplumber,ok,2,2026-03-03T20:21:31
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710325,44648201006,,2025-10-10,2025-10-11,2025-08-26,2025-09-25,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,367.48,1731.59,2087.52,334.00,,2421.93,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (7).pdf,439201000833 (7).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5224,5224,False,pdfplumber,ok,2,2026-03-03T20:21:31
CFE,cfe_bill,FLORES HUERTA HILDA ESTHER,439201000833,77DX14M017710325,44648201006,,2025-11-09,2025-11-10,2025-09-25,2025-10-27,GDMTO,J867EHMULTIPLICADOR,1,3,,,,,391.98,1809.84,2189.72,350.36,,2541.01,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Todo para sus pies/439201000833 (8).pdf,439201000833 (8).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Todo para sus pies,,,ok,,5227,5227,False,pdfplumber,ok,2,2026-03-03T20:21:32
